"Station Name","TORONTO"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158350"
"WMO Identifier","71266"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2004-02-02","2004","02","02","","","","","","","","","","","","0.0","","2.2","","4.5","","14","","","","",""
"2004-02-03","2004","02","03","","","","","","","","","","","","3.6","","1.0","","5.6","","13","","","","",""
"2004-02-04","2004","02","04","","","","","","","","","","","","0.0","","0.0","T","0.0","T","11","","","","",""
"2004-02-05","2004","02","05","","","","","","","","","","","","0.2","","4.0","","6.2","","11","","","","",""
"2004-02-06","2004","02","06","","","","","","","","","","","","3.4","","0.0","T","3.4","","15","","","","",""
"2004-02-07","2004","02","07","","","","","","","","","","","","0.0","","0.0","T","0.0","T","13","","","","",""
"2004-02-08","2004","02","08","","","","","","","","","","","","0.0","","0.0","","0.0","","13","","","","",""
"2004-02-09","2004","02","09","","","","","","","","","","","","0.0","","0.0","T","0.0","T","13","","","","",""
"2004-02-10","2004","02","10","","","","","","","","","","","","0.0","","0.0","T","0.0","T","11","","","","",""
"2004-02-11","2004","02","11","","","","","","","","","","","","0.0","","0.0","T","0.0","T","11","","","","",""
"2004-02-12","2004","02","12","","","","","","","","","","","","0.0","","0.0","T","0.0","T","11","","","","",""
"2004-02-13","2004","02","13","","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"2004-02-14","2004","02","14","","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"2004-02-15","2004","02","15","","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2004-02-16","2004","02","16","","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"2004-02-17","2004","02","17","","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2004-02-18","2004","02","18","","","","","","","","","","","","0.0","","0.0","","0.0","","10","","","","",""
"2004-02-19","2004","02","19","","","","","","","","","","","","0.0","","0.0","T","0.0","T","10","","","","",""
"2004-02-20","2004","02","20","","","","","","","","","","","","4.0","","0.4","","4.8","","9","","","","",""
"2004-02-21","2004","02","21","","","","","","","","","","","","0.0","","1.6","","1.8","","7","","","","",""
"2004-02-22","2004","02","22","","","","","","","","","","","","0.0","","0.0","","0.0","","8","","","","",""
"2004-02-23","2004","02","23","","","","","","","","","","","","0.0","","6.0","","2.8","","8","","","","",""
"2004-02-24","2004","02","24","","","","","","","","","","","","0.0","","0.3","","0.3","","13","","","","",""
"2004-02-25","2004","02","25","","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"2004-02-26","2004","02","26","","","","","","","","","","","","0.0","","0.0","","0.0","","7","","","","",""
"2004-02-27","2004","02","27","","","","","","","","","","","","0.0","","0.0","","0.0","","4","","","","",""
"2004-02-28","2004","02","28","","","","","","","","","","","","0.0","","0.0","","0.0","","2","","","","",""
"2004-02-29","2004","02","29","","","","","","","","","","","","0.0","","0.0","","0.0","","1","","","","",""
"2004-03-01","2004","03","01","","","","","","","","","","","","1.3","","0.0","","1.3","","1","","","","",""
"2004-03-02","2004","03","02","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2004-03-03","2004","03","03","","","","","","","","","","","","0.7","","0.0","","0.7","","0","","","","",""
"2004-03-04","2004","03","04","","","","","","","","","","","","5.6","","0.0","","5.6","","0","","","","",""
"2004-03-05","2004","03","05","","","","","","","","","","","","10.0","","0.0","","10.0","","0","","","","",""
"2004-03-06","2004","03","06","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2004-03-07","2004","03","07","","","","","","","","","","","","0.0","","3.1","","4.8","","0","","","","",""
"2004-03-08","2004","03","08","","","","","","","","","","","","0.0","","0.0","T","0.0","T","4","","","","",""
"2004-03-09","2004","03","09","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2004-03-10","2004","03","10","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-03-11","2004","03","11","","","","","","","","","","","","1.8","","0.4","","2.1","","0","","","","",""
"2004-03-12","2004","03","12","","","","","","","","","","","","0.0","","0.5","","0.6","","0","T","","","",""
"2004-03-13","2004","03","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","T","","","",""
"2004-03-14","2004","03","14","","","","","","","","","","","","1.1","","0.5","","1.6","","0","","","","",""
"2004-03-15","2004","03","15","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2004-03-16","2004","03","16","","","","","","","","","","","","0.0","","4.0","","3.6","","0","","","","",""
"2004-03-17","2004","03","17","","","","","","","","","","","","0.0","","0.0","T","0.0","T","4","","","","",""
"2004-03-18","2004","03","18","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","T","","","",""
"2004-03-19","2004","03","19","","","","","","","","","","","","0.0","T","0.4","","0.5","","0","T","","","",""
"2004-03-20","2004","03","20","","","","","","","","","","","","3.2","","0.0","","3.2","","0","T","","","",""
"2004-03-21","2004","03","21","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2004-03-22","2004","03","22","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2004-03-23","2004","03","23","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2004-03-24","2004","03","24","","","","","","","","","","","","3.2","","0.0","","3.2","","0","","","","",""
"2004-03-25","2004","03","25","","","","","","","","","","","","3.8","","0.0","","3.8","","0","","","","",""
"2004-03-26","2004","03","26","","","","","","","","","","","","2.7","","0.0","","2.7","","0","","","","",""
"2004-03-27","2004","03","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-03-28","2004","03","28","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-03-29","2004","03","29","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2004-03-30","2004","03","30","","","","","","","","","","","","6.0","","0.0","","6.0","","0","","","","",""
"2004-03-31","2004","03","31","","","","","","","","","","","","1.5","","0.0","","1.5","","0","","","","",""
"2004-04-01","2004","04","01","","","","","","","","","","","","4.8","","0.0","","4.8","","0","","","","",""
"2004-04-02","2004","04","02","","","","","","","","","","","","1.8","","0.0","","1.8","","0","","","","",""
"2004-04-03","2004","04","03","","","","","","","","","","","","10.4","","0.0","","10.4","","0","","","","",""
"2004-04-04","2004","04","04","","","","","","","","","","","","0.0","","0.0","T","0.0","T","0","","","","",""
"2004-04-05","2004","04","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-06","2004","04","06","","","","","","","","","","","","4.0","","0.0","","4.0","","0","","","","",""
"2004-04-07","2004","04","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-08","2004","04","08","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-09","2004","04","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-10","2004","04","10","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-11","2004","04","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-12","2004","04","12","","","","","","","","","","","","10.4","","0.0","","10.4","","0","","","","",""
"2004-04-13","2004","04","13","","","","","","","","","","","","5.1","","0.0","","5.1","","0","","","","",""
"2004-04-14","2004","04","14","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-15","2004","04","15","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-16","2004","04","16","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-17","2004","04","17","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-18","2004","04","18","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-19","2004","04","19","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-20","2004","04","20","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-21","2004","04","21","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-22","2004","04","22","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-23","2004","04","23","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-24","2004","04","24","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-25","2004","04","25","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-26","2004","04","26","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-27","2004","04","27","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-28","2004","04","28","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-04-29","2004","04","29","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-04-30","2004","04","30","","","","","","","","","","","","","M","0.0","","","M","0","","","","",""
"2004-05-01","2004","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-02","2004","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-03","2004","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-04","2004","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-05","2004","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-06","2004","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-07","2004","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-08","2004","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-09","2004","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-10","2004","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-11","2004","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-12","2004","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-13","2004","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-14","2004","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-15","2004","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-16","2004","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-17","2004","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-18","2004","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-19","2004","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-20","2004","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-21","2004","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-22","2004","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-23","2004","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-24","2004","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-25","2004","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-26","2004","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-27","2004","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-28","2004","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-29","2004","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-30","2004","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"2004-05-31","2004","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-01","2004","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-02","2004","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-03","2004","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-04","2004","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-05","2004","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-06","2004","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-07","2004","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-08","2004","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-09","2004","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-10","2004","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-11","2004","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-12","2004","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-13","2004","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-14","2004","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-15","2004","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-16","2004","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-17","2004","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-18","2004","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-19","2004","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-20","2004","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-21","2004","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-22","2004","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-23","2004","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-24","2004","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-25","2004","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-26","2004","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-27","2004","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-28","2004","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-29","2004","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"2004-06-30","2004","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-01","2004","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-02","2004","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-03","2004","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-04","2004","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-05","2004","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-06","2004","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-07","2004","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-08","2004","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-09","2004","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-10","2004","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-11","2004","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-12","2004","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-13","2004","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-14","2004","07","14","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-15","2004","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-16","2004","07","16","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-17","2004","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-18","2004","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-19","2004","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-20","2004","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-21","2004","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-22","2004","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-23","2004","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-24","2004","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-25","2004","07","25","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-26","2004","07","26","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-27","2004","07","27","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-28","2004","07","28","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-29","2004","07","29","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-30","2004","07","30","","","","","","","","","","","","","","","","","","","","","","",""
"2004-07-31","2004","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-01","2004","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-02","2004","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-03","2004","08","03","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-04","2004","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-05","2004","08","05","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-06","2004","08","06","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-07","2004","08","07","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-08","2004","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-09","2004","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-10","2004","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-11","2004","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-12","2004","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-13","2004","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-14","2004","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-15","2004","08","15","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-16","2004","08","16","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-17","2004","08","17","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-18","2004","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-19","2004","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-20","2004","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-21","2004","08","21","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-22","2004","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-23","2004","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-24","2004","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-25","2004","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-26","2004","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-27","2004","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-28","2004","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-29","2004","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-30","2004","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"2004-08-31","2004","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-01","2004","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-02","2004","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-03","2004","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-04","2004","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-05","2004","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-06","2004","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-07","2004","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-08","2004","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-09","2004","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-10","2004","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-11","2004","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-12","2004","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-13","2004","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-14","2004","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-15","2004","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-16","2004","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-17","2004","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-18","2004","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-19","2004","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-20","2004","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-21","2004","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-22","2004","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-23","2004","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-24","2004","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-25","2004","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-26","2004","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-27","2004","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-28","2004","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-29","2004","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"2004-09-30","2004","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"2004-10-01","2004","10","01","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-02","2004","10","02","","","","","","","","","","","","1.6","E","0.0","","1.6","E","0","","","","",""
"2004-10-03","2004","10","03","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-04","2004","10","04","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-05","2004","10","05","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-06","2004","10","06","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-07","2004","10","07","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-08","2004","10","08","","","","","","","","","","","","1.0","E","0.0","","1.0","E","0","","","","",""
"2004-10-09","2004","10","09","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-10","2004","10","10","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-11","2004","10","11","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-12","2004","10","12","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-13","2004","10","13","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
"2004-10-14","2004","10","14","","","","","","","","","","","","0.0","T","0.0","","0.0","T","0","","","","",""
"2004-10-15","2004","10","15","","","","","","","","","","","","7.8","","0.0","","7.8","","0","","","","",""
"2004-10-16","2004","10","16","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"2004-10-17","2004","10","17","","","","","","","","","","","","0.8","","0.0","","0.8","","0","","","","",""
"2004-10-18","2004","10","18","","","","","","","","","","","","0.0","","0.0","","0.0","","0","","","","",""
