"Station Name","TORONTO"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158350"
"WMO Identifier","71266"
"TC Identifier",""

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data for this day has undergone only basic quality checking"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2008-04-21","2008","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-22","2008","04","22","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-23","2008","04","23","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-24","2008","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-25","2008","04","25","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-26","2008","04","26","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-27","2008","04","27","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-28","2008","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-29","2008","04","29","","","","","","","","","","","","","","","","","","","","","","",""
"2008-04-30","2008","04","30","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-01","2008","05","01","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-02","2008","05","02","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-03","2008","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-04","2008","05","04","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-05","2008","05","05","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-06","2008","05","06","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-07","2008","05","07","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-08","2008","05","08","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-09","2008","05","09","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-10","2008","05","10","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-11","2008","05","11","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-12","2008","05","12","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-13","2008","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-14","2008","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-15","2008","05","15","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-16","2008","05","16","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-17","2008","05","17","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-18","2008","05","18","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-19","2008","05","19","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-20","2008","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-21","2008","05","21","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-22","2008","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-23","2008","05","23","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-24","2008","05","24","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-25","2008","05","25","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-26","2008","05","26","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-27","2008","05","27","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-28","2008","05","28","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-29","2008","05","29","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-30","2008","05","30","","","","","","","","","","","","","","","","","","","","","","",""
"2008-05-31","2008","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-01","2008","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-02","2008","06","02","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-03","2008","06","03","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-04","2008","06","04","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-05","2008","06","05","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-06","2008","06","06","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-07","2008","06","07","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-08","2008","06","08","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-09","2008","06","09","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-10","2008","06","10","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-11","2008","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-12","2008","06","12","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-13","2008","06","13","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-14","2008","06","14","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-15","2008","06","15","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-16","2008","06","16","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-17","2008","06","17","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-18","2008","06","18","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-19","2008","06","19","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-20","2008","06","20","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-21","2008","06","21","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-22","2008","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-23","2008","06","23","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-24","2008","06","24","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-25","2008","06","25","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-26","2008","06","26","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-27","2008","06","27","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-28","2008","06","28","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-29","2008","06","29","","","","","","","","","","","","","","","","","","","","","","",""
"2008-06-30","2008","06","30","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-01","2008","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-02","2008","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-03","2008","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-04","2008","07","04","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-05","2008","07","05","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-06","2008","07","06","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-07","2008","07","07","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-08","2008","07","08","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-09","2008","07","09","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-10","2008","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-11","2008","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-12","2008","07","12","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-13","2008","07","13","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-14","2008","07","14","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-15","2008","07","15","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-16","2008","07","16","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-17","2008","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-18","2008","07","18","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-19","2008","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-20","2008","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-21","2008","07","21","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-22","2008","07","22","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-23","2008","07","23","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-24","2008","07","24","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-25","2008","07","25","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-26","2008","07","26","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-27","2008","07","27","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-28","2008","07","28","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-29","2008","07","29","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-30","2008","07","30","","","","","","","","","","","","","","","","","","","","","","",""
"2008-07-31","2008","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-01","2008","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-02","2008","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-03","2008","08","03","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-04","2008","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-05","2008","08","05","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-06","2008","08","06","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-07","2008","08","07","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-08","2008","08","08","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-09","2008","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-10","2008","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-11","2008","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-12","2008","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-13","2008","08","13","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-14","2008","08","14","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-15","2008","08","15","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-16","2008","08","16","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-17","2008","08","17","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-18","2008","08","18","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-19","2008","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-20","2008","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-21","2008","08","21","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-22","2008","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-23","2008","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-24","2008","08","24","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-25","2008","08","25","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-26","2008","08","26","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-27","2008","08","27","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-28","2008","08","28","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-29","2008","08","29","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-30","2008","08","30","","","","","","","","","","","","","","","","","","","","","","",""
"2008-08-31","2008","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-01","2008","09","01","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-02","2008","09","02","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-03","2008","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-04","2008","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-05","2008","09","05","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-06","2008","09","06","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-07","2008","09","07","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-08","2008","09","08","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-09","2008","09","09","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-10","2008","09","10","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-11","2008","09","11","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-12","2008","09","12","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-13","2008","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-14","2008","09","14","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-15","2008","09","15","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-16","2008","09","16","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-17","2008","09","17","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-18","2008","09","18","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-19","2008","09","19","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-20","2008","09","20","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-21","2008","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-22","2008","09","22","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-23","2008","09","23","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-24","2008","09","24","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-25","2008","09","25","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-26","2008","09","26","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-27","2008","09","27","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-28","2008","09","28","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-29","2008","09","29","","","","","","","","","","","","","","","","","","","","","","",""
"2008-09-30","2008","09","30","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-01","2008","10","01","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-02","2008","10","02","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-03","2008","10","03","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-04","2008","10","04","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-05","2008","10","05","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-06","2008","10","06","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-07","2008","10","07","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-08","2008","10","08","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-09","2008","10","09","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-10","2008","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-11","2008","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-12","2008","10","12","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-13","2008","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-14","2008","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-15","2008","10","15","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-16","2008","10","16","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-17","2008","10","17","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-18","2008","10","18","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-19","2008","10","19","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-20","2008","10","20","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-21","2008","10","21","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-22","2008","10","22","","","","","","","","","","","","","","","","","","","","","","",""
"2008-10-23","2008","10","23","","","","","","","","","","","","","","","","","","","","","","",""
